Magnitude,Uncertainty,Kmag,Cmag,Comp Star 1,Comp Star 2
453,,,,-1,-1
453,,,,-1,-1
451,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
451,,,,-1,-1
451,,,,-1,-1
449,,,,-1,-1
451,,,,-1,-1
453,,,,-1,-1
449,,,,-1,-1
324,,,,-1,-1
452,,,,-1,-1
450,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
454,,,,-1,-1
444,,,,-1,-1
321,,,,-1,-1
444,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
451,,,,-1,-1
449,,,,-1,-1
450,,,,-1,-1
446,,,,-1,-1
453,,,,-1,-1
449,,,,-1,-1
449,,,,-1,-1
449,,,,-1,-1
449,,,,-1,-1
444,,,,-1,-1
439,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
317,,,,-1,-1
450,,,,-1,-1
450,,,,-1,-1
449,,,,-1,-1
448,,,,-1,-1
449,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
437,,,,39,-1
449,,,,-1,-1
441,,,,-1,-1
450,,,,-1,-1
451,,,,-1,-1
450,,,,-1,-1
449,,,,-1,-1
444,,,,-1,-1
448,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
448,,,,-1,-1
444,,,,-1,-1
452,,,,-1,-1
452,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
449,,,,-1,-1
449,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
444,,,,-1,-1
444,,,,-1,-1
319,,,,-1,-1
320,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
322,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
450,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
444,,,,-1,-1
454,,,,-1,-1
444,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
323,0.3912,14.0506,,36,20
454,,,,-1,-1
444,,,,-1,-1
449,,,,-1,-1
449,,,,-1,-1
449,,,,-1,-1
444,,,,-1,-1
449,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
449,,,,-1,-1
444,,,,-1,-1
449,,,,-1,-1
449,,,,-1,-1
454,,,,-1,-1
454,,,,-1,-1
449,,,,-1,-1
450,,,,-1,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
325,,,,-1,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
444,,,,20,-1
